musicianID,followerCNT,followingCNT
/alohaha/,6,12
/alphaalpha/,1,1
/alplus/,436,1
/alreadyco/,117,0
/alto61/,93,9
/alx112/,383,1
/am_0829/,4,10
/amber0511/,24,37
/ambersays/,10,31
/amdslancelot/,55,55
/amitseng/,325,2
/amjgbaobei/,2,1
/amy_siao/,2,8
/amyaimi/,7,2
/anannieh/,129,7
/and5427954/,44,2
/andrewleaf/,13,7
/andy15121234/,237,1
/andyf565/,11,1
/andygolden1007/,135,10
/angela2376/,10,6
/angelac/,19,8
/angelbb/,1134,0
/angelclown/,53,6
/angelo2roll/,135,77
/angelo_leeric/,352,6
/angelowl77/,2,7
/angzuanxiong/,245,12
/aniefann/,2068,18
/ankk8313511/,16,19
/anna89626/,3,169
/annechang1204/,9191,80
/annester/,69,70
/annie741225/,50,17
/annlyql/,2,1
/annwang74/,2,9
/anoncat/,11,171
/answer216/,178,1
/antiear/,197,0
/antigravity/,75,273
/anyanbai/,3512,1
/anyonesthere/,1301,14
/anzi1986/,138,25
/aosakis/,16,0
/apaen/,2,5
/apemo13/,33,4
/apieceofcake256/,359,15
/aplace2009/,28,0
/apple0383851025/,7,4
/applepink/,132,0
/appplys/,35,40
/apu_song/,1874,9
/apyoungun/,243,144
/aqqho001/,8,62
/aqswdeandy123/,46,5
/aqw420/,43,41
/arcplg/,374,0
/arcticdeer03221021/,114,4
/aretall/,114,3
/ariel1002/,70,1
/aristophanes/,46,19
/aristophanesjean/,65,0
/arkmenband/,35,97
/arnoldlin2766/,121,2
/arny/,210,81
/arrowwei/,2738,2
/artdoandlan/,908,101
/artfeather/,2,4
/arthur0409/,80,233
/as2008asd/,97,17
/as88123030/,19,1
/ascent/,685,8
/asd147/,1,1
/asd4896572/,4,25
/asdfghj8849/,219,2
/asdfphjkl001/,18,0
/asdt4101/,3,4
/ases60608/,21,5
/ashinshiki/,4296,0
/ashley13/,248,23
/ashley_b__pan/,2,2
/ashuan1021/,45,18
/asiamuse/,446,6
/asiandesperation/,20,4
/asiaway/,34,71
/asoka73/,70,79
/asskid_errorfrequency/,69,29
/astroboyz9/,24,12
/asuka/,16,25
/atomfilm/,11,8
/atsemusic/,94,31
/autumnteaband/,201,0
/avocadodelicious/,114,2
/away3928/,2,0
/awendy626/,110,7
/axa730/,16,4
/ayaotto/,33,35
/ayeh422/,102,11
/aying/,8,2
/ayugo/,115,23
/ayumi75129/,15,17
/azlution/,9,9
/azrilanb112/,54,28
/azurealive/,7,16
/b07104037/,160,13
/b8095/,614,64
/bLow/,113,52
/baboomusic/,1280,1
/babygirl/,338,96
/backquarterno5/,1320,2
/badaphoenix/,29,7
/baggio0906/,6,5
/baishoubeatz/,105,28
/balabala/,10,21
/balai/,942,27
/ball0228/,2726,0
/bamboo/,5,7
/band_23half/,49,0
/bang1hau2wun2/,60,11
/banny42/,121,18
/baper_lab/,19,2
/barbieroll4/,94,16
/barcode/,126,9
/bardi/,2,0
/barkher/,726,23
/basiwali/,85,0
/basmus0306/,8,25
/bass_control/,14,37
/basso/,345,89
/baws2145/,20,20
/bbben_u_5040/,1,1
/bbcd1010a/,16044,1
/bbcry0086/,122,14
/bbl900508/,33,11
/bbmusics/,60,20
/bboxismylife/,2,1
/bboydry/,137,147
/bbwudasi/,5,2
/bearbabes/,1586,0
/beckykibecky/,1578,0
/bedroomjoint/,39,27
/beestar/,7,19
/begone_1998/,45,0
/bellebearrrrrr/,123,39
/bemac/,3,0
/bennyhsu20021223/,7,1
/bensonzain/,116,1
/besoulreg/,3410,2
/betelkangaroonut/,134,5
/bhwei20/,9,15
/bibibee/,118,17
/bibo30200/,209,59
/bibo_li/,7,25
/bidteneg/,214,2
/bigSamuel/,29,11
/bigbearsbaby/,37,92
/bigboomluk/,86,1
/bigcake5/,22,42
/bigsnake/,89,72
/bike9662/,558,12
/billylin1/,8,5
/billywalshaw1220/,48,78
/binghewu/,28,12
/binimayage/,109,0
/binlive2017/,10,0
/bisiugroup/,31950,0
/bizcashi29/,271,0
/black_waterfall_2ji/,1,20
/blackcoffeehk/,38,0
/blackdragon777/,24,5
/blackgreen2013/,18,0
/blackish/,3,4
/blackmarketmusic/,157,16
/blacksecret/,1,0
/blackstreet0529/,5,10
/blacksweetchild/,195,38
/blackswirl/,38,27
/blackvivian/,1,3
/blackword/,13,10
/blackybass36/,20,41
/blahblahblah/,2,4
/blessu/,128,127
/blez/,68,40
/bloodblood/,138,0
/bloodytyrant/,292,1
/blue945u/,1,32
/blue_hill_zv/,1,11
/blue_sound_yi/,1098,0
/blueafan/,51,31
/blueberrypie/,5,13
/bluebluecurtain/,4567,0
/blueburn/,3694,1
/bluelove28/,5,54
/blueskygospel/,63,35
/bluetearsband/,339,7
/bluo24/,35,31
/blythe616161/,27,13
/bnliu/,10,92
/bobo0101/,7,55
/boboamy18/,8,15
/bode/,31,85
/bodyontheparty/,198,54
/bold_dawn_iy/,365,0
/bonbon0703/,16,3
/bondage/,60,60
/booding35/,28,6
/bookst0re/,141,158
/boomhead/,12,0
/booniehuilu/,522,6
/bop_0/,63,3
/boris1209/,2,60
/bosshsieh/,54,1
/both/,196,41
/bouteille/,4,0
/boyzandgirl/,314,18
/brainblank/,3,8
/brave8599/,236,52
/breaktheradar/,57,0
/breedmysoul/,30,2
/brianpotter/,494,17
/brienjohn/,3,8
/bringmesomesoup/,1283,7
/broad_mouse_1me/,3,4
/brody2233/,2,4
/broken_sun_nj/,10,15
/brokenflowers/,137,30
/brotherhood/,106,18
/bryansoulmusic/,550,0
/bts20141128/,329,6
/bucho_official/,165,9
/buddhafa/,77,61
/budha/,10,7
/bug112234/,6,60
/bugsofphonon/,1627,60
/bulage/,5,36
/bulilniu523/,116,118
/bunnyzoe0327/,192,32
/by810112/,9,81
/byaw/,54,23
/c10224788/,4,5
/c10334/,2,3
/c121214/,22,51
/c1357942/,2,1
/c3taiwan/,72,185
/c546666/,7150,98
/c65341990/,9,0
/c7kimo/,9,28
/c98870/,13,56
/calebhsiao1593/,2,1
/call0813/,578,7
/callbackasapfing/,45,1
/calm_fire_oy/,31,15
/candlekuo/,7484,29
/candy1989/,9,8
/candy1991/,7,16
/candydog/,12,3
/candytly/,20,28
/caokunyu7/,3,4
/capolife99/,21,14
/captain2016/,934,13
/car5on/,76,0
/carey73710/,6,3
/carlmen/,7,8
/carol2017/,12,15
/caroline1018/,19,6
/carolsmemory/,204,107
/casparwai/,12,31
/casper1205/,2,10
/caspergo/,66,22
/catch22band/,32,25
/catcorpse1018/,11,0
/catinthecase/,259,0
/cbyh/,1,26
/cc3/,39,25
/cc8798cc/,1,1
/ccc1238288/,4,1
/ccgarden1014/,4,0
/cching_____/,216,137
/ccm053/,4,2
/ccuuzz/,112,199
/cd9585853/,16,80
/cdawg/,73,41
/cdix2/,4020,1
/celia_201/,6,5
/cellodupre/,8,6
/cemelesaipasasauv_artist/,89,29
/cgal__/,28,8
/cgrasssugac/,5,2
/cgsh97_monkey/,320,12
/chage125/,2,7
/chairman/,1442,1
/champagner/,29,126
/chang88tw/,3,1
/chang911118/,1,28
/chang_che/,31,35
/chang_tung_shin/,48,22
/chanisswimming/,89,0
/chantal.music/,211,163
/chanwanvincy/,56,1
/chaquanchaquan/,55,33
/chen20001130/,41,5
/chen_xing94/,7,11
/chenchao7/,47,11
/chenchihhui/,66,20
/chengyiiing/,65,186
/cheni0366/,43,40
/chenshi/,67,2
/chenyo_official/,63,1
/chenyouchuan/,6,13
/cherryboom/,218,0
/cheshirecatmusic/,1373,100
/chi0020/,8,15
/chi_wen_s/,2,18
/chian0629/,311,0
/chiayuanyu/,12,3
/chicalintunink/,81,3
/chiehlengchen1990/,4,8
/chiehyo/,3,10
/chien9436/,2,1
/chien_wang/,13,9
/chienjeff/,4,13
/childishgo/,50,23
/chillmanband/,476,2
/chillouttree/,3653,53
/chinamc4/,266,48
/chingcyanrose/,255,3
/chinpinglin/,3,3
/chloepi/,13,2
/chochukmo/,580,6
/chockma/,59,0
/chopurmind/,111,47
/chounnong/,400,26
/chris810320/,27,72
/chrisxxx/,12193,105
/chuanfunk/,3,9
/chuangwei53mo/,14,153
/chubamboo/,153,166
/chufangtseng/,1,49
/chun2784/,26,8
/chunchieh/,34,7
/chungdesign/,4,9
/chuo_lin/,41,174
/cilix2016/,41,0
/cimi15/,5,2
/cincinlee/,324,0
/ciou/,2,0
/citycafe/,213,1
/cityfmboya/,6,22
/cityisland/,9,100
/citypartsy/,1811,28
/cizibbs/,14,54
/cj62l3/,3,24
/cjrmpred/,273,24
/ck1029/,12,5
/ck_wang_92/,46,14
/ckamband/,704,8
/ckrc_30/,9,0
/closeyoureyes/,420,0
/cloudchou/,2,0
/clouddriver/,2151,0
/cloudmen/,2,1
/cloudyclouzy/,1456,0
/clynntw/,25,4
/cnking/,18,19
/coachclub/,229,2
/coastal708/,415,85
/cocoabed/,228,21
/cococo1420/,4,0
/codie/,1595,3
/colasa/,98,0
/cold_sunset_4c/,57,4
/colddogg/,6,0
/colin20412/,6,57
/collage7275/,45601,0
/collegetown251/,59,34
/colo0622/,76,20
/combos/,42,20
/comeonbaybay/,1099,0
/comickyoh/,4,3
/comrade857/,128,10
/comtesse/,2,0
/connie1118/,18,8
/conniesin/,1329,19
/converse551/,2,7
/cookitnemo/,11,0
/cool_wave_0sw/,1,11
/copyrat/,56,91
/cosmos_tsang/,1,10
/cottoner/,18,3
/countyroad184/,276,9
/coverbybc_/,691,6
/coverpeople/,431,50
/cozydiary/,3053,3
/crack6/,8,1
/craftsgirl/,45,4
/crazylovesk8/,6,11
/crazym/,20,14
/creamsoda/,3,3
/crescentlament/,371,4
/crlnolva/,1124,99
/crocodilefatality/,521,1
/crosswalk2015/,155,0
/cruisingtaiwan/,123,3
/crunk0311/,3,4
/crus54/,4,7
/cryzakk/,4,1
/cs456gz/,17,35
/cs7709666/,8,18
/cs8865/,6,7
/cscs7391/,4,7
/csfirehole/,6,19
/csluling/,2,0
/ctjh900801/,2,2
/cucam51/,3,1
/cudii/,1,1
/cunning66/,3,0
/customood/,34,10
/cw1031/,21,23
/cxxxxx1/,1,48
/cyj/,3,3
/cypwak8/,8,5
/czc/,23,23
/czk0730/,2,13
/czueen/,15,21
/d121221222/,19,88
/d3bbi3/,4,0
/d5weiwie/,173,177
/d_e_b_joyce/,8,1
/da1sy/,6,2
/dada810926/,16,8
/dadado/,1732,4
/dadao90/,39,33
/dadaya199/,2,20
/dafellaz1986/,50,0
/daig1202/,101,65
/daimian26/,3,4
/damien101/,15,0
/damu580321/,22,19
/dan0225/,33,90
/dance506/,9,23
/dang0498009/,6,3
/danny60718/,4,4
/danny_chiu/,21,12
/danzee/,2,1
/dapee20200220/,57,0
/darain/,12,50
/darcy1221/,22,27
/dark0101101/,3,6
/dark0627/,77,93
/darkangel200213/,1,0
/darkens/,12,7
/darren8221/,7,3
/database69696/,15,1
/datoushuan/,13,6
/datouyu/,47,43
/davey3682/,114,43
/david0105/,1,2
/david198689/,31,18
/david7676/,191,27
/david801002/,7,18
/davidthed/,4,5
/davidwang/,279,96
/davidwd/,4,3
/davie50305/,668,106
/dawestsidepimp/,118,32
/dayfix/,29,9
/daz4shizzle/,339,70
/dbt_panda/,11,36
/dcchengmusic/,19,0
/dcoliver26/,174,7
/ddlh/,4,6
/ddln/,13,5
/ddoe7895/,22,3
/dds/,2,0
/ddzero2c/,15,4
/dearmusik/,574,7
/deathparty/,208,286
/debeslife/,19,11
/deerxika/,30,5
/delafat/,444,10
/demonwhite/,77,67
/denny2007122/,16,16
/deom/,16,31
/depak/,76,16
/deron96/,44,55
/derrick52020_/,38,5
/desertlily/,8,19
/deserts/,6239,0
/desk90147/,43,25
/desolatechen/,2161,65
/destroythesystem/,35,3
/devil5204/,12,12
/devil7566/,9,16
/dewdew_g91626/,1,1
/df198715/,16,6
/df_gan_am/,19,14
/di_gua_/,9,64
/diafield/,6,2
/diahh/,105,37
/dice8735342/,1,10
/dicky0092/,7,23
/dido350/,4,8
/diegodtk/,1594,4
/diepression_official/,126,5
/differe94nt/,3,38
/diggymo34/,10,1
/digokeyz/,3,5
/dimensionshuttle/,7,1
/dincheung/,160,2
/dingdingshishi/,1665,0
/dini_hsieh/,1,2
/direal/,14,4
/dirpete/,5,0
/dirtysio/,141,6
/disappears/,3,2
/distance/,3,11
/divine_cell_2zj/,113,0
/diving_raccoon/,62,15
/diy1231230/,5,8
/dizLike/,1533,5
/djalois/,4,2
/djapply/,7,23
/djbenben/,5,3
/djcodewu/,201,94
/djemlee/,15,12
/djhao0901/,4,6
/djislandmusic/,363,2009
/djj444/,340,85
/djkenjiaka/,11,13
/djkidd/,12,14
/djmonkey/,4,4
/djnoodles/,2122,45
/djnova/,70,140
/djpoint/,295,116
/djpotato/,33,10
/djrayray/,270,15
/djsoul/,25,24
/djsugarrr/,1708,0
/djust/,51,19
/djvesta/,70,19
/djwitness/,328,5
/dlrkloc/,1472,18
/dobby6464117/,1,3
/dodo820520/,106,117
/dogg945/,38,92
/doggy2712/,24,1
/doggyjan/,60,59
/dogsoul/,4,1
/donkeybaba/,48,12
/donotwakemeupplease/,10,2
/dontlookback2009/,40,46
/doozydoozy/,8,4
/dopepurple/,404,0
/doris1994/,6,13
/doryathome/,150,23
/dosomeshit117/,4,0
/double2band2011/,98,0
/doublex_1005/,133,11
/downer/,275,8
/downsouthboys/,456,264
/downwind/,509,87
/dpgc2008/,33,15
/dr19850610/,115,0
/dragon621/,69,1
/drbjfansclub/,23,13
/dreamcello2010/,69,32
/dreamershinchild/,9,5
/dreamwalker1982/,1629,2
/drfun/,3,1
/drogas/,421,18
/drummercan1/,1,9
/dry_limit_0u/,8,70
/drye2015/,14,0
/drykwok/,33,34
/dshs_cgs/,15,0
/dsslio/,8,0
/duan0408/,57,26
/duanger/,45,23
/dub0913/,20,43
/duckii70/,11,19
/duclio/,18,175
/dudadeportiva/,356,0
/dukai/,2,0
/duke13wei/,7,104
/dump1in9_official/,4,2
/dungyangyijianmei/,32,13
/dustcrew/,32,7
/dxaiey14066/,3,14
/dzjones/,44,45
/e04520748/,950,19
/e2350464/,23,27
/e50132/,2,24
/e5srfe54r1/,56,147
/e781225/,4,1
/eadatsai/,3,22
/easy711211/,110,24
/eating1123/,5,23
/echo/,2504,1
/echo_425/,1,2
/echoy/,9,16
/edaway/,3,0
/edentang/,41,0
/edward_chiu/,6,14
/eespnnba/,6,0
/efngxw4v/,3,4
/eftc_death/,145,0
/eggh136004910/,46,3
/ego_oge/,2,0
/elaine1231/,1,23
/electricQ/,35,0
/elesha/,728,19
/elisaflo/,45,69
/elmin1103/,46,6
/elphilding/,18,7
/elsanini/,43,47
/elv51/,1980,0
/emily12712/,362,5
/emily513/,12,13
/emily74911/,89,19
/emilymusic/,11,6
/eminor/,1,0
/emojiboi/,9,8
/empty_snowflake_fz/,2,4
/emptyorio/,794,0
/encore889/,8,32
/encotero/,20,73
/energy362/,410,42
/enfysband/,32,2
/eniddesign/,6,2
/enjoy/,65,74
/ennogogo/,12349,0
/epcrew/,12,0
/eric666881/,86,43
/eric701218/,2,5
/eric_chh/,44,2
/ericadreams/,19,31
/ericlinmusic/,24,13
/ericlire/,1,3
/erin/,395,220
/erine7878778/,26,4
/erinmrsong/,26,25
/escape_plan/,16706,5
/esoac/,309,2
/et02259/,225,30
/ethanyuchen/,9,10
/eturn/,536,10
/eugg/,11,1
/eunicepng/,225,1
/eva15/,17,14
/eva28664/,3,3
/eva3237589/,4,36
/eva75621/,8,48
/evagreen19/,540,0
/eve90711/,1491,3
/evenfallelapsed/,162,0
/eveningprimrose/,111,0
/everydaze/,1004,23
/evillight/,31,6
/evilstyle/,4,1
/evilturtle/,2,0
/ewamtw/,1,0
/excess106/,5,3
/exit/,584,0
/explosivebreeze/,5,9
/eyelight363/,1,3
/faasofficial/,535,0
/fairy3/,6,0
/faithhopemusic/,3,5
/falling_voice_vny/,183,68
/fan0415/,84,80
/fancy_shadow_vd/,1,43
/fangdongdemao/,27756,0
/fanmusic2007/,60,77
/fannmusic/,865,17
/farewellfish/,198,10
/fatalpredator666/,23,0
/fatass/,2,3
/faybier/,4,8
/faybo123/,5,46
/fayeyyc/,2,2
/fdaniel/,53,8
/fe0708/,48,1
/feartracker4346/,68,0
/feb1990/,132,59
/feedpigs/,2025,17
/feelband1001/,106,2
/feillongchen/,133,32
/feilly/,5,13
/feng123feng/,12,17
/fenturechance/,23,31
/fff94860/,3,6
/fifitwo/,168,19
/fiftybodyfifty/,2948,26
/filmusicer/,2,9
/fion451/,5,31
/fireex/,75,0
/fireex168/,7030,0
/fish/,10,0
/fish0817/,1,21
/fish1234518/,24,45
/fishlin/,118,88
/fishlin1980/,441,135
/five123454321/,17,16
/fivesonchess/,55,32
/fji32/,1,1
/fjunakashi/,19,15
/flat_boat_o0z/,6,16
/flblueflower0821/,32,34
/fleafan/,56,59
/fleshjuicer/,5747,2
/flgzuidiao/,9,9
/floatpin6/,6711,16
/florence_liao/,22,6
/flow/,72,13
/flowstrong/,140,59
/floyd_huang/,43,12
/flux/,3128,75
/flycode420/,49,7
/flyingpet928/,2330,0
/flyingspirit/,16,3
/flynchong/,29,16
/flyylf2013/,66,17
/fmbyaya/,1389,0
/fnfn0101/,285,27
/foochi07/,17,2
/foolish1209/,2,1
/forever780225/,17,67
/forgettheg/,130,2
/formosa/,321,316
/formoza/,3103,3
/fossilluv/,82,0
/foufouho/,3,0
/fragilegirls/,9347,1
/fran1024/,2109,42
/frank_chen88688/,198,53
/frankliang0815/,71,62
/franztoparadise/,18,22
/freckleben/,3439,90
/fred60/,8,11
/fredali/,1890,21
/fredchen0928/,17,12
/freddy/,15,4
/freddyfrom886/,5,4
/fredy_ivy/,4700,0
/freebigm/,66,3
/freedomblend/,13,2
/freedompeace/,6,13
/freefalltw/,686,18
/freeup/,137,14
/frisco1/,60,48
/fromhush/,19036,49
/fuermosha335305/,926,9
/funkdesigner/,88,171
/funkgile/,10,0
/funky/,41,47
/funky5043/,12,4
/funpeoplebandtw/,408,13
/fuzz_fuzz_rainbow/,620,5
/fuzzyfrog/,75,67
/fw7975/,532,46
/fxxkboi69/,156,57
/fy920399/,108,56
/g123goo/,1,5
/g28203224/,2,0
/g4zg4z123/,20,2
/gabriel_0919/,1050,23
/gaexpa113918/,65,7
/gagas/,8,13
/gakuson/,12,30
/gals52007/,3,1
/gameking16/,3,2
/gaoyumeng/,6,2
/gary3702/,69,18
/gaspherer/,48,2
/gasquill/,32,24
/gdplunsh/,69,132
/geminisam04060793/,10,8
/genkizz/,27,9
/genwie/,12,3
/geraldshih/,33,0
/germfreeroom2019/,1917,0
/gflav111/,14,1
/gfunk213/,74,24
/ggg0748/,36,0
/ggteens_/,677,1
/ghettochild/,166,45
/ghettomob/,22,2
/gibsonchou/,1323,17
/giganticroar/,1582,0
/gill9092/,2,0
/gime/,92,43
/gimmy27tw/,302,82
/gina27/,193,6
/girl666/,20,13
/girlin/,59,5
/giselemine/,19,0
/givenwong/,166,215
/gladystsai/,64,22
/glcier17/,9,50
/glidingplan/,14,0
/globalmbl/,58,67
/gmdemo/,665,3
/gn00476239/,27,13
/gn00620357/,41,51
/gn0079325/,32,141
/gno/,45,3
/go20038/,2,1
/go_trio/,14,1
/goberwei/,360,3
/god1118/,14,37
/godsongg/,20,3
/gogomamababy/,7,4
/gogorise/,1016,290
/gogowangyy/,74,14
/goldenmelody/,215,2
/gomanzhi/,67,0
/gonzorock07/,112,1
/good79760000/,9,0
/goodband/,47812,35
/goodchos/,513,0
/goodick/,196,0
/goodmanmark/,42,16
/goodnews/,421,7
/goodnightfisher/,13,4
/goofingaroundian/,12,14
/goomac/,30,17
/gordenunice/,35,1
/gordonsgodown/,5,6
/gr3124/,15,0
/grace2ndgrase/,31,36
/graffiti/,62,36
/grandsononthewall/,537,19
/grass5/,81,62
/grasswalkers/,385,1
/gray_dim/,1,5
/grc19980803/,315,11
/greedyblackhole/,86,0
/greeeen20/,2,1
/greeneyesmusic/,1131,1
/greyyouth/,280,43
/groovairy/,18,11
/groovycalls/,33,2
/gsc/,106,57
/gscbug/,57,46
/gshadow/,135,37
/gt3653821/,10,0
/gtbass/,69,18
/gtroz/,4,0
/gudaoradio/,99,0
/guinh/,46,12
/guitaremilypu/,627,1
/guitarlong/,8,0
/guitorer/,27,3
/gujifudaoshi/,31,0
/gumo_grin/,109,4
/guntzepaula/,955,330
/guochao90/,10,105
/guolin123/,40,50
/gwenchichi/,28,63
/gy181552245/,35,20
/gy78/,289,8
/gysong02/,2,2
/h123471309/,10,1
/h36921556/,11,34
/h444444444/,32,2
/haaretzsix/,254,2
/hahaegg80/,3,74
/hahaheyabi/,6,36
/haichunlei3/,220,982
/hailee/,16,7
/hakkai58161/,3,15
/halcyondays/,25,24
/hanbo1026/,51,3
/hanchen112/,599,331
/handwash/,20,17
/hang_honey/,361,13
/hank6868/,83,50
/hankone83/,3,8
/hanle/,42,11
/hannah456/,267,21
/hans0103/,21,10
/hanslin/,37,52
/haoguitar/,30,18
/haoran120/,41,22
/happy2031452/,4,0
/happy4889/,22,49
/happy6331ya/,13,18
/happyyan17/,13,16
/happyyoungsters/,9,0
/hardy55123/,1,8
/harlanoriginal/,337,0
/harmony/,132,12
/harmony8620/,10,80
/harmusic/,22,32
/harpiccolo/,5,6
/harpyuyu/,3,0
/hateleave/,7,23
/hauberchen/,12,64
/havesense123/,1006,0
/haychiu/,2,0
/hdat770816/,25,5
/headcomposer/,653,6
/headfu/,4,8
/hearyouthere/,28,3
/heather0802/,9,15
/heatmark/,369,0
/heatsketch/,3737,0
/heiwuyuedui/,1511,0
/helencheng2468/,5,29
/helloangela/,3,48
/hengan2114/,3,0
/henrie886/,43,17
/henry4242/,9,30
/henry_zorn__/,1,1
/henryangel5527/,1,30
/henrywux/,77,5
/hereisnoe/,58,2
/hermy/,195,484
/heromiki/,20,17
/heydana/,2,60
/heyfuguko/,374,1
/hhbogkimo/,115,283
/hhlivetw/,80,0
/hhsin5/,2073,0
/hidden_recipe_too/,47,21
/hide/,51,20
/hidefan/,13,15
/hidemyth/,437,1156
/hideto810006/,1165,242
/highcc/,428,1
/hihatdash/,48,27
/hiimafreak/,165,10
/hilapen/,93,6
/hilda92224/,53,4
/hillary6420/,2,17
/hiphopab/,8,12
/hiphopbunch/,194,61
/hiphopeen/,4,10
/hiphopgin/,63,82
/hiphoplazy/,10,7
/hiphopmc0926/,164,11
/hiphoppopo/,3,8
/hiphopservice/,34,17
/hiphopsilence/,9,17
/hiphoptoad/,92,14
/hiphopvino/,8,33
/hiphopxiao/,15,59
/hiphopxlife/,704,108
/hitmusicplant/,35,167
/hitung1997/,6,0
/hjk12021/,16,7
/hkedtwins/,9,2
/hlxll/,5,9
/hn_sky/,18,4
/ho860714/,2,1
/hoda921/,6,25
/hoganisnotaname/,537,8
/holinjay/,41,54
/holisee5/,23,26
/hollyloutaiwan/,1692,6
/holy_mode_q5/,13,27
/holyfire/,12,12
/homemademusichk/,431,1877
/homieparty/,90,0
/honesty_but_false/,42,20
/honeyjay75/,10,56
/honeymtw/,25,22
/hopegreat122/,9,15
/horoka25/,14,16
/horsemandrummer/,18,16
/hoskey/,199,41
/hotcherry/,6,21
/hotdog1147/,1,1
/hotsauce520/,9,0
/hound20130224/,2,3
/housee/,14,8
/houseonfire/,45,1
/houston/,1,6
/houyulin20020126/,1,2
/howardswed/,15,15
/howhowku/,18,37
/howyoufu/,79,1
/hpygl2003/,6,1
/hpyxpeiyu/,2,10
/hsiao/,109,29
/hsijf0351/,18,6
/hsingooi/,41,1
/hsinhua99/,5,3
/hsinpei/,531,86
/hsinwang08/,18,46
/hsiuLiu/,6,27
/hsuan0958/,1,8
/hualun/,863,0
/huangweijieweijie/,330,0
/huangyian/,2,1
/huanhuantw/,2220,22
/huanz1/,29,70
/hubistro/,45,0
/hue1993/,4080,0
/huenli/,45,24
/huhuhu1014/,41,10
/hui19880718/,1110,47
/humanhart/,8155,4
/humorbeing/,629,6
/hung730322/,408,96
/hurrychild/,40,30
/hustler/,194,42
/hxbn123/,4,1
/hybs_th/,132,0
/hypersomnia/,2528,10
/hypochon/,58,440
/hzwck/,7,0
/i041530109/,46,13
/iLoveCookie/,24,10
/iRing0821/,42,0
/iSaShou/,115,0
/iamafly/,54,15
/iambo/,10,5
/iamching/,135,86
/iamlittleiron/,3,1
/ian8017/,26,22
/ian868219/,148,3
/ianchiang/,911,92
/icecube911/,715,28
/icekrozz/,189,185
/icon2007/,10,12
/idiotic423/,23,19
/iguitargirl_tw/,80,20
/ijiomusic/,137,9
/iloveenoch6012/,207,87
/ilovefunk_0407/,3790,1
/imaginable100/,4,19
/imdifficult/,2465,11
/imeanusband/,9150,17
/imlinho/,28,50
/inby/,48,44
/inch/,5,8
/independentdopeboy/,15,6
/independentrace/,181,17
/indieFAT/,30,9
/indielove/,305,468
/indoor_trip/,979,3
/inferiorart/,35,20
/inscafe/,3,1
/instrumental/,11,0
/intzuition/,2,1
/inwu/,2,1
/ioio0816/,3,2
/ireneneedyou/,11,0
/ironhorn/,2537,8
/iruka527/,14558,22
/irvingggg/,69,0
/iscuicui/,22,18
/ishanluh/,33,28
/iso313/,9,36
/issuechen/,271,11
/itg98989/,33,5
/itwcbb/,226,1140
/ivoryplain/,118,0
/ivy00910/,11,71
/ivy811/,47,15
/iwillkillyou/,29,101
/iyuheng/,258,17
/j0928049820/,22,38
/j122152289/,2,6
/j1981700608/,33,139
/j9106014/,71,80
/j_fan2007/,39,10
/jack31335/,3,12
/jack883072/,26,2
/jackandbean/,2,5
/jackdan/,1,1
/jacklee0802/,9,9
/jackpaker9/,2,23
/jacksonred/,38,44
/jacky0977327262/,41,12
/jacky26572984/,21,5
/jackyparty/,211,0
/jadeeyestw/,5643,0
/jadeinforest/,216,13
/jadis6661/,8,5
/jadkpaul/,7,10
/jailbird777/,9,2
/jaime3chat/,14,20
/jake414/,120,277
/jakgostop/,5,7
/james9686/,58,177
/jameslu0412/,1802,17
/jamesyang19931222/,5,22
/jamie9260/,25,22
/jamie_quo/,1,7
/jamieyang/,11,11
/jamila850522/,6,15
/jan0777/,37,1
/jane820113/,3,1
/janepig/,21,21
/janlin0116/,2524,26
/jariel211/,3115,326
/jarsung27/,15,13
/jasber89644/,2,1
/jasminejiang/,63,27
/jason0315/,56,29
/jason8392qy/,17,49
/jason90929/,16,5
/jasonshihjsl/,5,2
/jasonshong/,16,0
/jasonyi/,4,6
/jassienedaii/,19,6
/jayliu_1010/,5,3
/jazz94270252/,12,57
/jazzcat/,6,8
/jazzinvintage/,99,44
/jazzmumu/,5,2
/jazzzzzzzzzz/,3,36
/jcfc/,57,46
/jeannieask/,17,24
/jeeeelly/,95,22
/jeffrey91/,3,0
/jen1227/,2,27
/jenishere_911/,20,33
/jenjen20200811/,602,0
/jennifer010806/,29,64
/jennifer_wang_174/,2,100
/jenny85116/,6,3
/jenny871021/,87,0
/jennyfan511/,13,0
/jeremyhs/,34,95
/jerome8088/,3,6
/jerry99654/,4,0
/jerry_chou/,5,4
/jerrysung123/,4,4
/jess089/,10,9
/jethop/,9,9
/jhspider/,12,8
/jia123jia/,93,4
/jiang_jie_rong/,9,2
/jianxiaohao/,63,21
/jie2556/,7,12
/jiexi_zhao/,18,4
/jimmy123/,3,0
/jimmy1983062222/,124,47
/jimmy19830622222/,50,35
/jimmy3063/,266,2
/jimmy851127/,9,32
/jimmybox888/,24,76
/jimmycanada/,38,32
/jing_he/,1,8
/jingfeichen/,299,1
/jingwu_571/,96,6
/jinsvoice/,94,177
/jiro123/,28,24
/jiya0810/,312,3
/jjbkoma/,5,59
/jkhaoo/,404,6
/jluv/,331,14
/jn602022/,46,90
/joanna_wang/,168,18
/joannaqueen/,11,13
/jocker311/,3,1
/joe1020/,11,67
