PinkNoise11,567058,29627,861,15,Rock,2018-10-15
bobo77124,157640,1568,14,0,Rock,2011-12-14
_lh__1999,651922,977,36,15,Hip hop / Rap,2021-06-27
everydaze,664726,4270,265,35,Pop,2021-11-12
roye1106,642920,45,5,0,Alternative,2021-04-15
asd88698,200071,1687,16,0,Alternative,2013-10-16
SunnyLch,605151,747,18,0,Alternative,2020-02-14
fanocean914,630722,16893,513,211,Singer / Songwriter,2020-12-24
blue136,555737,2981,206,4,Rock,2018-05-09
svradio,655939,143,14,7,Pop,2021-08-15
Sidecho,584967,78,8,0,R&B / Soul,2019-06-18
veraverayen,179214,1756,18,0,Alternative,2012-10-12
roli,309989,3832,99,1,Pop,2014-12-30
younghenry412,600736,93,9,1,Hip hop / Rap,2019-12-15
EuropaHuang,210560,8945,133,5,Pop,2014-04-03
WeiJLee,580506,3132,165,4,Singer / Songwriter,2019-04-26
djsushi,8778,63,1,0,Electronic,2006-11-19
stevenx801,7578,657,8,0,Rock,2006-10-27
t33013,94454,359,6,0,Hip hop / Rap,2009-10-19
Nasrin,153827,2340,29,2,R&B / Soul,2011-10-24
Mango_Street_Papa,589394,2852,123,10,Pop,2019-07-29
bettykemusic,568980,620,13,0,Pop,2018-11-19
Whateever_2000,650541,794,47,16,R&B / Soul,2021-06-20
thesignofhuman,156949,8528,115,4,Alternative,2011-12-04
rabbit50329,205600,553,6,0,Pop,2014-01-11
hideto810006,161657,8966,146,9,Pop,2012-02-13
dincheung,177944,2289,11,0,Blues,2012-09-23
17_MoreDaysz,616634,2750,91,2,Singer / Songwriter,2020-06-21
wanzi,36195,2257,20,1,Folk,2008-02-19
divine_cell_2zj,679877,40945,1639,237,Rock,2022-04-03
Poemvocalband,635642,300,10,4,Pop,2021-02-14
chingcyanrose,558619,418,38,0,Electronic,2018-06-22
THeUnspokenRules,376167,1595,29,0,Rock,2016-09-30
y3zsb_music,647021,61,10,9,Pop,2021-05-30
COFFELEE,618955,435,20,4,Alternative,2020-07-22
lalingtw,670584,1068,74,50,Rock,2022-01-31
hhlivetw,492402,952,5,0,Electronic,2017-06-12
jojoyhc,675283,32,3,4,Pop,2022-03-03
kriskuan1101,187316,30436,105,1,Pop,2013-02-28
themmk,162408,6142,130,3,Blues,2012-02-24
alplus,295781,2683,40,2,Pop,2014-09-30
Lick,622537,18,5,0,Hip hop / Rap,2020-09-08
technoindia,86621,94,3,0,Electronic,2009-08-05
