wednesdaywu,552583,980,32,1,Alternative,2018-03-27
semitune,97534,112,6,0,Classical,2009-11-22
happyshop2015,378804,130,1,0,Pop,2015-06-14
seventypercent,300734,2159,40,1,Alternative,2014-11-11
jcfc,119185,313,3,0,Classical,2010-07-30
cloudyclouzy,626897,11785,376,72,Rock,2020-10-29
Agnesband,311057,780,14,0,Pop,2015-01-05
rickyaxc,543250,983,10,0,Alternative,2017-12-03
humanhart,606437,141682,3289,144,Rock,2020-03-01
wangleewangleeno1,417265,16912,568,12,Pop,2017-04-02
daz4shizzle,13500,6844,40,1,Hip hop / Rap,2007-02-10
byaw,153336,1716,20,0,Pop,2011-10-17
ilovefunk_0407,649180,4269,219,77,Folk,2021-06-05
sevenjoys,518726,1758,23,2,Alternative,2017-08-24
wdragon1017,401886,159,7,0,Hip hop / Rap,2017-03-06
ChihSiou_,595740,933104,20666,1336,Singer / Songwriter,2019-10-07
twelveeight,565879,5127,187,0,Rock,2018-09-24
nickthereal,154539,18606,91,1,Hip hop / Rap,2011-11-01
flux,371645,20785,717,18,Electronic,2016-07-05
y3zsb_music,652943,18,5,2,Hip hop / Rap,2021-07-11
reverse96,24400,679,12,0,Soundtrack / New age,2007-08-18
round_block_bdg,672010,89,12,7,Singer / Songwriter,2022-02-10
UnderU,595057,1630,34,0,Electronic,2019-09-25
djp88168,21439,131,1,0,Reggae / Funk,2007-06-25
onepagebandtw,367316,668,26,6,Rock,2016-04-03
HanLintheneet,550879,397,18,4,Hip hop / Rap,2018-03-13
Wayneskrrskrr,653568,25,1,0,Hip hop / Rap,2021-07-11
superband,103393,47450,247,3,Pop,2010-01-30
swillpartypeople,547824,1794,38,1,Rock,2018-02-02
PSYCHO_PAN,666185,49,6,4,Hip hop / Rap,2021-11-27
OBSESS,593472,11795,330,42,Metal,2019-09-01
MGdesigner,186441,83,1,0,Electronic,2013-02-09
candlekuo,569390,80298,1546,33,Folk,2018-11-26
mustbeniceband,494522,3989,216,3,Punk,2017-06-19
wednesdaywu,620468,9808,489,114,Post rock,2020-08-12
SunnyLch,591160,139,10,0,Singer / Songwriter,2019-08-11
HOWHY,571311,1298,58,0,Reggae / Funk,2018-12-27
timleo,24152,1816,10,0,Rock,2007-08-15
dearmusik,204890,3276,120,7,Folk,2013-12-31
rentonband,581721,2814,40,4,Pop,2019-05-10
moonmoonmmmm,648543,497,37,20,Pop,2021-06-01
southbadboy,546215,19614,642,24,Pop,2018-01-05
mason13,22240,918,3,0,Hip hop / Rap,2007-07-09
SoulFaofficial,599741,30647,1436,45,Rock,2019-12-01
vivajonathan,27781,1878,20,0,Pop,2007-10-13
formosa,48312,4630,32,1,Hip hop / Rap,2008-07-07
CASHME_,638615,79,8,1,Hip hop / Rap,2021-03-18
FunkyMo,559074,1284,40,0,Electronic,2018-06-27
moonmoonmmmm,674506,83,12,2,Pop,2022-02-27
flykite2015,335025,2079,20,0,Pop,2015-06-04
y3zsb_music,645389,26,4,5,Hip hop / Rap,2021-05-17
87wuuuuuuuuuu,661332,145,9,5,Pop,2021-09-25
B1band,579037,43,5,0,R&B / Soul,2019-04-04
castleera,113027,16,2,0,Classical,2010-05-18
MusicLight,108497,453,5,0,Jazz,2010-03-27
LBCGFUNK,124488,6084,18,1,Hip hop / Rap,2010-10-03
shaohaomusic,560377,1016,47,0,Pop,2018-07-12
MacaquBand,408433,319,35,2,Pop,2017-03-23
Florahua,667109,1829,118,27,Pop,2021-12-14
JADE_official_tw,593786,10619,360,15,Rock,2019-09-05
kenken8211,321396,9294,167,8,R&B / Soul,2015-03-02
zhouchen890217,582148,570,16,3,Pop,2019-05-15
hoskey,125863,1966,19,0,Pop,2010-10-18
huangweijieweijie,567845,493,7,2,Singer / Songwriter,2018-11-01
dcoliver26,651839,319,31,22,Singer / Songwriter,2021-06-27
versus123,171852,1323,4,0,Electronic,2012-07-02
caizhenhong,101297,1989,10,3,Hip hop / Rap,2010-01-09
utm2020,615350,816,26,4,Alternative,2020-06-06
s8906400,638988,19,6,1,Hip hop / Rap,2021-03-21
1chao,574285,76919,2194,71,Folk,2019-02-12
z0934362538,641666,904,13,12,Alternative,2021-04-06
shun_tsao,365980,15723,132,2,Folk,2016-03-29
doggyjan,575823,336,15,3,Hip hop / Rap,2019-03-04
uloudchthonic,81421,4688,96,1,Metal,2009-06-18
hideto810006,135112,6297,81,1,Rock,2011-02-16
mljj2015,367805,6828,202,8,Alternative,2016-04-13
rainofsorrow,581472,13164,481,49,Alternative,2019-05-06
zaniband_tw,548814,52540,1630,24,Pop,2018-02-21
1013_blank,615932,320,13,1,Pop,2020-06-13
sweet_mode_ng,392688,2551,98,2,Hip hop / Rap,2017-01-17
aaabcde,100614,84,1,0,Electronic,2010-01-03
aniefann,416683,4236,141,0,Pop,2017-03-31
DoQi,632178,127,8,11,Hip hop / Rap,2021-01-05
OLDBOX,133941,2410,32,0,Pop,2011-01-30
frank_chen88688,580978,230,11,1,Hip hop / Rap,2019-05-01
ymhxxsuan,656732,1668,109,17,Hip hop / Rap,2021-08-10
fragilegirls,484677,15342,450,1,Electronic,2017-05-21
PSYCHO_PAN,665826,6,1,0,Hip hop / Rap,2021-11-22
gumo_grin,580394,113,8,0,Singer / Songwriter,2019-04-24
FoolAndIdiotBand,416815,219987,11985,157,Alternative,2017-03-31
Yagutanga,542352,816,16,5,Folk,2017-11-22
RealRecognizeReal,582520,1725,52,2,Hip hop / Rap,2019-05-20
Ronin_martini,608840,637,44,14,Alternative,2020-03-24
harlanoriginal,361668,7157,238,1,Pop,2015-12-24
crlnolva,134404,3020,29,1,R&B / Soul,2011-02-07
humanhart,618960,133363,3987,770,Rock,2020-07-24
TuTofficial,323781,2515,42,1,Pop,2015-03-20
PUNKMOSH,238,17470,134,24,World,2006-02-27
chillouttree,500037,575,22,2,R&B / Soul,2017-07-05
24Frames,557701,1969,112,3,Alternative,2018-06-07
Theseus_tw,585420,68845,1920,47,Alternative,2019-06-23
aceguitarsband,201387,2792,53,1,Folk,2013-11-06
desk90147,118480,159,2,0,Electronic,2010-07-25
MIDNIGHTPINGPONG,566710,4964,156,4,Rock,2018-10-09
jcfc,125130,637,5,1,Classical,2010-10-10
wenda,583396,4694,196,17,Singer / Songwriter,2019-05-31
wildthing,530976,1350,54,2,Rock,2017-10-05
youngstar,16389,7871,31,1,Hip hop / Rap,2007-03-30
qwe90011228,676818,56,3,1,Rock,2022-03-17
lana20170325,557163,2,2,0,Classical,2018-05-28
jiexi_zhao,659931,833,32,5,R&B / Soul,2021-09-11
Cicadatw,151759,70662,1429,114,Classical,2011-09-25
SUBS,30861,475,7,0,World,2007-11-26
ilovefunk_0407,680084,43744,1161,129,Singer / Songwriter,2022-04-05
SexyHam,149147,69,1,0,Classical,2011-08-23
taishi,581553,1301,49,1,Electronic,2019-05-07
wanlongband,596691,5202,170,15,Rock,2019-10-21
gfunk213,24191,2565,16,1,Hip hop / Rap,2007-08-15
BAT_1,626184,1172,63,16,Hip hop / Rap,2020-10-22
freckleben,61197,9115,112,4,World,2008-11-18
qwer3694545,622704,1416,88,23,Folk,2020-09-07
Cicadatw,569158,8038,74,2,Classical,2018-11-22
frank_chen88688,616084,431,20,4,Hip hop / Rap,2020-06-14
feedpigs,556983,25304,769,223,Punk,2018-05-26
fragilegirls,471946,21560,447,10,Pop,2017-04-14
xiechunhua,491501,105453,2827,33,Singer / Songwriter,2017-06-10
shen8668,72960,3364,8,1,Hip hop / Rap,2009-03-28
thisisyoyo,344346,5036,152,6,Singer / Songwriter,2015-07-29
jiro123,92919,146,1,0,Folk,2009-10-03
smokingarea25,546994,10042,369,45,Rock,2018-01-22
kay159321,146467,1723,5,0,Classical,2011-07-15
gasquill,116784,117,6,0,Pop,2010-07-03
trivalves,74104,259,5,0,Hip hop / Rap,2009-04-08
songce,751,175,2,0,Electronic,2006-03-24
woodenglasses,600356,5996,181,5,Pop,2019-12-09
PruneDeer,594331,2994,136,3,Alternative,2019-09-12
leoesc,200673,1411,7,0,Pop,2013-10-28
wanksta,43401,1069,3,0,Hip hop / Rap,2008-05-21
dmile,529601,144,4,0,Singer / Songwriter,2017-09-27
wearewang,596485,51525,1225,8,Rock,2019-10-18
vannyma,11907,1590,18,4,Pop,2007-01-16
Wet_The_Floor,193540,1296,11,0,Metal,2013-06-13
87wuuuuuuuuuu,664234,254,8,3,Pop,2021-10-31
hgsh_hotmusic_,613585,68382,1302,23,Pop,2020-05-17
mrliu,90207,6339,83,0,Pop,2009-09-01
yungru,56385,2632,30,2,Folk,2008-09-29
HAOYUN0225,322390,2228,69,3,Folk,2015-03-09
COLDDEW,663241,4069,139,20,Alternative,2021-10-20
ychm,134246,40,1,0,Classical,2011-02-04
Amusing_Amy,603180,56929,1504,47,Pop,2020-01-17
IIIRECORDS,550330,1184,36,0,Rock,2018-03-06
magotsao,650508,166,11,16,Folk,2021-06-14
SoulFaofficial,634552,36164,1743,604,Rock,2021-02-01
direal,91709,188,1,0,Electronic,2009-09-17
fong6,592498,731,34,11,Hip hop / Rap,2019-08-22
han_lin_li,606417,1849,62,4,R&B / Soul,2020-03-01
legend_of_vessels,676155,73,4,4,Pop,2022-03-10
shinzz,679787,49,2,4,Hip hop / Rap,2022-04-02
shinken,585280,5196,178,6,Rock,2019-06-22
kloudhsu,113857,54965,72,3,Soundtrack / New age,2010-05-28
VulgarSavior,624630,14715,677,137,Alternative,2020-10-02
jariel211,181830,154474,4248,124,Folk,2012-11-23
8345984,22853,1426,8,0,Hip hop / Rap,2007-07-25
apu_song,643925,16895,919,159,Singer / Songwriter,2021-04-26
frank_chen88688,600035,288,14,0,Hip hop / Rap,2019-12-04
Sunny2003,652205,38,6,5,Hip hop / Rap,2021-06-29
bosshsieh,122058,6747,94,4,Electronic,2010-09-02
mzhenzu,649907,101,12,5,Hip hop / Rap,2021-06-10
ZZ23217742,632208,133,6,2,Electronic,2021-01-08
nckufolkaward,630148,1443,98,30,Folk,2020-12-14
aaasi,203850,147681,4511,86,Pop,2013-12-13
JackYen,581034,1426,13,5,Rock,2019-05-01
lgzg0410,115533,1981,14,1,Rock,2010-06-17
luxlivin,31449,89,1,0,Hip hop / Rap,2007-12-07
waggy,135943,34,1,0,ACG,2011-02-26
OLDBOX,132998,580,7,0,Folk,2011-01-19
vacuumusic,201756,122138,2019,63,Pop,2013-11-10
YoungLee337,623630,3819,94,31,Hip hop / Rap,2020-09-21
asskid_errorfrequency,647251,185,17,6,Hip hop / Rap,2021-05-25
ze2764767,158530,204,2,0,Pop,2011-12-27
silkwood,198336,5352,107,1,R&B / Soul,2013-09-06
smokingarea25,541446,22563,812,83,Rock,2017-11-19
OBSESS,593466,18159,533,90,Metal,2019-09-01
jeremy_peng,679950,65,9,3,Hip hop / Rap,2022-04-04
xyhan96,610459,88,3,0,Hip hop / Rap,2020-04-07
sweetmachine,656895,38577,334,714,Alternative,2021-08-12
lilyshardcorelife,651834,21,1,1,R&B / Soul,2021-06-26
takvivian,1164,290,9,0,Pop,2006-04-19
PinkNoise11,313162,19906,606,11,Rock,2015-01-14
COMZBand2009,396881,5931,201,4,Reggae / Funk,2017-02-12
citypartsy,600336,7472,360,27,Pop,2019-12-09
morphineside,162782,5341,18,0,Rock,2012-02-29
shen8668,35225,46703,139,1,Hip hop / Rap,2008-02-02
BenisonKan,47026,2050,23,0,Pop,2008-06-25
YoungLee337,635144,6387,325,75,Hip hop / Rap,2021-02-08
zack870611,664246,169,5,1,Hip hop / Rap,2021-11-01
paralleloutput,178252,607,4,0,Alternative,2012-09-29
mason13,51428,1344,6,1,Hip hop / Rap,2008-08-08
BarbarianCave,208685,11729,229,8,Pop,2014-03-04
Tek,32495,215,7,0,Folk,2007-12-24
shoes1020,199742,232,5,0,Folk,2013-10-08
Slash__950,602016,433,12,1,Hip hop / Rap,2019-12-29
seito_uta,657464,719,36,20,Singer / Songwriter,2021-08-15
April_20,138029,89893,796,3,Electronic,2011-03-23
twohours,484947,7563,165,2,Electronic,2017-05-22
misike,627230,24959,1093,261,Singer / Songwriter,2020-11-03
heiwuyuedui,518426,6100,220,5,Rock,2017-08-23
FaFengLa,637732,277,18,11,Singer / Songwriter,2021-03-11
vacuumusic,365623,73573,2407,82,Pop,2016-03-26
comtesse,115725,15,1,0,Folk,2010-06-20
huanhuantw,575100,19946,733,14,Rock,2019-02-25
PenguinBear,143030,6921,206,5,Rock,2011-06-04
SilviaYang,180133,292,3,0,Classical,2012-10-27
manchuker,98668,22288,93,1,Blues,2009-12-10
annechang1204,606950,12924,545,14,Pop,2020-03-04
brianpotter,625512,13834,82,25,Singer / Songwriter,2020-11-01
ilovefunk_0407,566762,9055,374,12,Pop,2018-10-09
sodoesthedog,596124,4290,189,88,Alternative,2019-10-12
crockers0123,555780,193361,1880,11,Rock,2018-05-09
HowieLee,361314,3077,75,0,Pop,2015-12-15
fromhush,204816,70571,1061,35,Pop,2013-12-30
whitefrequency2016,561524,79965,2318,86,Rock,2018-07-24
puremusicrsc,570288,116,6,0,Hip hop / Rap,2018-12-11
VastHazy,374174,178223,6327,170,Rock,2016-08-21
MrTrouble,35436,98,2,0,World,2008-02-05
privateeyesight,489852,484,31,0,Rock,2017-06-05
djvesta,84290,297,4,0,Electronic,2009-07-17
mintgreenmill,336066,1796,95,3,Alternative,2015-06-08
RyanGunns,601727,3381,112,11,Alternative,2019-12-26
MCMTW,369810,7363,261,26,Folk,2016-05-31
ninetyherz,158884,1708,15,0,Electronic,2012-01-01
volcan0,585809,1194,68,11,Alternative,2019-06-28
Young_dumb,584959,2093,143,7,Rock,2019-06-18
general_trash_band,633887,530,32,8,Rock,2021-01-24
soundzimage,109929,28,1,0,Hip hop / Rap,2010-04-15
dlrkloc,559019,12192,683,8,Singer / Songwriter,2018-06-26
nagisatodoroki,299392,5773,144,3,Singer / Songwriter,2014-10-30
dietrich0614,104588,37,1,0,Classical,2010-02-11
alreadyco,25755,2159,15,0,Hip hop / Rap,2007-09-10
Monoofficial2341,583721,107005,3763,224,Pop,2019-06-04
Qollision,260109,1263,14,1,Metal,2014-06-27
limitw,675430,1129,85,6,Pop,2022-03-14
suparemix,132737,40,1,0,Classical,2011-01-15
kevinwang,131903,3732,26,0,Hip hop / Rap,2011-01-03
Oolites,488132,1314,41,1,Alternative,2017-06-01
Hank890715,629505,60,4,2,Hip hop / Rap,2020-12-05
Verse_T,582299,2807,99,1,Rock,2019-05-17
vacuumusic,678901,51542,1994,285,Singer / Songwriter,2022-03-28
tenrealms,261444,1810,23,0,Electronic,2014-06-30
jerry99654,141659,9,1,0,Classical,2011-05-14
fishlin,600482,1598,50,1,Hip hop / Rap,2019-12-11
Cliff949,509737,5316,143,2,Folk,2017-08-01
gina27,87826,3358,9,0,Pop,2009-08-13
missbananaTW,219164,2218,31,2,Alternative,2014-05-19
yoskee,102606,1617,17,0,Jazz,2010-01-21
Kasiwa,584637,6034,201,1,Rock,2019-06-14
Epitomeband,627579,1532,80,17,Alternative,2020-11-08
burningsoda,510342,2196,78,3,Rock,2017-08-03
qq515191064,241679,1,1,0,Hip hop / Rap,2014-06-18
HakkaPopMusic,642929,1670,63,23,Folk,2021-04-16
highcc,509527,3175,81,0,Folk,2017-08-01
211365,601417,190,5,0,Singer / Songwriter,2019-12-23
FAZI,595156,1319,50,0,Rock,2019-09-27
manchuker,41397,30779,199,7,Pop,2008-04-27
Oolites,488147,705,25,0,Alternative,2017-06-01
wdragon1017,374918,433,23,0,Hip hop / Rap,2016-09-11
anyonesthere,642721,9226,467,126,Alternative,2021-04-13
Theseus_tw,615440,5555,239,8,Post rock,2020-06-07
shawncool,127530,107,2,0,Soundtrack / New age,2010-11-06
seansu0801,142713,62,1,0,Classical,2011-05-30
roberthu0410,626500,77254,1553,387,Singer / Songwriter,2020-10-25
heatsketch,604507,8750,316,31,Alternative,2020-02-07
terrytyelee,127266,2381,29,1,R&B / Soul,2010-11-03
