johnnnnnn,559767,829,13,0,Metal,2018-07-05
johnnnnnn,558081,3754,100,1,Hip hop / Rap,2018-06-13
johnnnnnn,556824,13768,372,3,Hip hop / Rap,2018-05-23
johnnnnnn,555400,3173,134,0,Hip hop / Rap,2018-05-03
johnnnnnn,554875,24611,1047,24,Hip hop / Rap,2018-04-25
johnnnnnn,546595,4655,166,2,R&B / Soul,2018-01-15
johnnnnnn,533951,1897,79,0,R&B / Soul,2017-10-19
junepan,676311,45415,1613,154,Electronic,2022-03-14
junepan,653025,49891,1863,324,R&B / Soul,2021-07-07
junepan,650839,131596,4479,618,Singer / Songwriter,2021-06-19
junepan,645558,6425,307,37,Electronic,2021-05-13
junepan,628218,9721,463,58,Electronic,2020-11-17
junepan,618999,4456,227,10,R&B / Soul,2020-07-22
junepan,615532,25318,1139,48,Electronic,2020-06-09
junepan,612176,3683,213,5,Pop,2020-04-29
junepan,611566,3300,187,7,Electronic,2020-04-20
junepan,599982,27250,1127,19,Electronic,2019-12-04
junepan,584697,3795,111,5,Electronic,2019-06-14
junepan,584694,76372,2484,34,Electronic,2019-06-14
junepan,584686,12629,468,14,Electronic,2019-06-14
junepan,584354,5221,200,0,R&B / Soul,2019-06-12
junepan,578860,177761,5677,177,Electronic,2019-04-01
junglemico,673664,161,11,1,Electronic,2022-02-21
junglemico,670696,242,13,2,Electronic,2022-01-24
junglemico,670138,272,10,0,Electronic,2022-01-16
junglemico,669434,90,2,0,Electronic,2022-01-07
junglemico,669432,81,1,0,Electronic,2022-01-07
junglemico,669431,62,1,0,Electronic,2022-01-07
junglemico,669430,76,2,0,Electronic,2022-01-07
junglemico,669425,85,0,0,Electronic,2022-01-07
junglemico,669424,102,3,0,Electronic,2022-01-07
junglemico,669423,105,2,0,Electronic,2022-01-07
junglemico,665674,130,4,0,Electronic,2021-11-20
junglemico,662138,121,3,1,Electronic,2021-10-05
junglemico,662137,89,3,2,Electronic,2021-10-05
junglemico,652631,157,3,0,Electronic,2021-07-02
junglemico,652630,162,5,0,Electronic,2021-07-02
junglemico,647917,131,4,0,Electronic,2021-05-29
junglemico,647396,341,18,3,Electronic,2021-05-26
junglemico,647395,23,1,0,Electronic,2021-05-26
junglemico,647392,179,5,0,Electronic,2021-05-26
junglemico,639334,215,4,0,Electronic,2021-03-24
junglemico,639333,195,8,1,Electronic,2021-03-24
junglemico,637360,285,13,3,Electronic,2021-03-07
junglemico,633103,327,7,0,Electronic,2021-01-15
junglemico,632549,31,1,0,Electronic,2021-01-10
junglemico,620532,360,7,1,Electronic,2020-08-13
junglemico,620531,236,6,0,Electronic,2020-08-13
junglemico,609457,439,7,0,Electronic,2020-03-26
junglemico,603995,2148,65,0,Electronic,2020-01-29
junglemico,603002,935,31,1,Electronic,2020-01-12
junglemico,601862,560,14,0,Electronic,2019-12-28
junglemico,600474,868,40,0,Electronic,2019-12-11
junglemico,598877,761,16,0,Electronic,2019-11-19
junglemico,576883,1014,33,2,Electronic,2019-03-14
junglemico,574609,821,18,0,Electronic,2019-02-17
junglemico,572485,847,26,0,Electronic,2019-01-13
junglemico,568434,588,21,2,Electronic,2018-11-11
junglemico,567641,899,29,2,Electronic,2018-10-28
junglemico,565003,1307,41,0,Electronic,2018-09-04
junglemico,561123,1532,44,0,Electronic,2018-07-21
junglemico,556353,1233,12,2,Electronic,2018-05-17
junglemico,548978,687,16,0,Electronic,2018-02-23
junglemico,548536,1632,27,0,Electronic,2018-02-15
junglemico,547918,918,16,1,Electronic,2018-02-04
junglemico,546426,1285,27,0,Electronic,2018-01-11
junglemico,545404,2165,54,2,Electronic,2017-12-26
junglemico,543702,1336,37,0,Electronic,2017-12-08
junglemico,487032,0,0,0,Electronic,2017-05-29
junglemico,487027,947,23,0,Electronic,2017-05-29
junglemico,402151,828,20,2,Electronic,2017-03-07
junglemico,400571,76,4,0,Electronic,2017-03-03
junglemico,400336,1101,7,0,Electronic,2017-03-02
junglemico,395891,1429,20,0,Electronic,2017-02-05
junglemico,391406,1740,30,0,Electronic,2017-01-10
junglemico,376374,68,2,0,Electronic,2016-10-06
junglemico,376100,37,1,0,Electronic,2016-09-29
junglemico,376099,46,1,0,Pop,2016-09-29
junglemico,376098,1308,21,0,Electronic,2016-09-29
junglemico,376097,1048,16,1,Electronic,2016-09-29
junglemico,376006,1078,25,1,Electronic,2016-09-27
junglemico,376004,1150,14,0,Electronic,2016-09-27
junglemico,376003,1021,11,0,Electronic,2016-09-27
junglemico,362509,1393,18,0,Electronic,2016-01-12
junglemico,359104,1686,25,1,Electronic,2015-11-25
junglemico,358888,1363,34,0,Electronic,2015-11-25
jw612,674673,439,22,6,Pop,2022-03-07
jw612,665871,73,7,7,Pop,2021-11-23
jw612,654860,228,17,6,Pop,2021-07-24
jw612,636580,518,17,20,Pop,2021-02-27
jw612,610248,1130,63,8,Jazz,2020-04-04
jw612,605388,920,46,6,Pop,2020-02-17
jw612,605390,538,14,1,Pop,2020-02-17
jyinthahouse,658536,0,0,1,Hip hop / Rap,2021-08-26
jyinthahouse,651576,49,4,2,Hip hop / Rap,2021-06-24
jyinthahouse,611645,29,4,0,Hip hop / Rap,2020-04-21
jyinthahouse,606026,25,5,1,Hip hop / Rap,2020-02-26
jyinthahouse,575092,62,6,0,Hip hop / Rap,2019-02-25
jyinthahouse,573901,1383,35,1,Hip hop / Rap,2019-02-06
jyinthahouse,563438,65,4,0,Hip hop / Rap,2018-08-13
jyinthahouse,173783,267,5,0,Hip hop / Rap,2012-07-30
jyinthahouse,161315,741,0,0,Hip hop / Rap,2012-02-07
jyinthahouse,159176,354,0,0,Hip hop / Rap,2012-01-06
jyinthahouse,157837,285,2,0,Hip hop / Rap,2011-12-17
jyinthahouse,154851,821,12,0,Hip hop / Rap,2011-11-06
jyinthahouse,149651,404,3,0,Hip hop / Rap,2011-08-29
jyinthahouse,146075,9935,10,0,Hip hop / Rap,2011-07-08
jyinthahouse,138334,5173,16,1,Hip hop / Rap,2011-03-26
jyinthahouse,137375,886,7,0,Hip hop / Rap,2011-03-15
jyinthahouse,123329,1102,7,0,R&B / Soul,2010-09-19
jyinthahouse,111087,808,2,0,Hip hop / Rap,2010-04-29
jyinthahouse,108427,755,4,0,Reggae / Funk,2010-03-26
jyinthahouse,105465,671,4,0,Hip hop / Rap,2010-02-22
jyinthahouse,96895,2476,4,1,Hip hop / Rap,2009-11-15
jyinthahouse,87237,3809,7,0,Hip hop / Rap,2009-08-09
jyinthahouse,81660,8240,8,0,Hip hop / Rap,2009-06-21
jyinthahouse,80214,2471,1,0,Hip hop / Rap,2009-06-07
jyinthahouse,78886,8214,13,2,Hip hop / Rap,2009-05-24
jyinthahouse,73760,15313,5,1,Hip hop / Rap,2009-04-06
jyinthahouse,71477,9352,5,0,Hip hop / Rap,2009-03-15
jyinthahouse,70217,11139,4,0,Hip hop / Rap,2009-02-28
jyinthahouse,66417,3477,4,0,Hip hop / Rap,2009-01-18
jyinthahouse,53777,4724,10,1,Hip hop / Rap,2008-08-31
k4990878,660718,3658,238,61,Hip hop / Rap,2021-09-17
k4990878,645337,2570,119,36,Hip hop / Rap,2021-05-10
k87000214,672029,128,15,1,Hip hop / Rap,2022-02-10
k87000214,613127,841,42,6,Hip hop / Rap,2020-05-10
k87000214,612251,5510,173,24,Hip hop / Rap,2020-05-02
k87000214,611847,680,15,0,Hip hop / Rap,2020-04-25
k87000214,611857,1635,103,6,Hip hop / Rap,2020-04-25
k87000214,599160,1955,86,11,Hip hop / Rap,2019-11-23
k87000214,599158,1793,69,4,Hip hop / Rap,2019-11-23
k87000214,576546,3320,147,4,Hip hop / Rap,2019-03-10
kacawswag,668391,1634,32,27,R&B / Soul,2021-12-27
kai_xuan_159,643240,390,29,5,Rock,2021-04-19
kai_xuan_159,621060,3651,216,52,Electronic,2020-08-19
kai_xuan_159,588256,1077,56,1,Rock,2019-07-22
kai_xuan_159,549404,844,44,2,Rock,2018-02-28
kai_xuan_159,549403,225,17,0,Alternative,2018-02-28
kai_xuan_159,549402,762,25,1,Alternative,2018-02-28
kai_xuan_159,549401,23,8,0,Rock,2018-02-28
kai_xuan_159,549400,29,12,0,Alternative,2018-02-28
kai_xuan_159,549398,240,22,2,Post rock,2018-02-28
kailun0409,661416,86,3,1,Hip hop / Rap,2021-09-26
kailun0409,644288,2541,86,43,Hip hop / Rap,2021-04-29
kalabebe,669409,1631,108,31,Singer / Songwriter,2022-01-10
kalabebe,638388,0,0,23,Pop,2021-03-16
kalabebe,632195,3644,117,24,Electronic,2021-01-06
kalabebe,607494,0,0,51,Singer / Songwriter,2020-03-11
kaorecords,51080,5655,55,1,Hip hop / Rap,2008-08-04
kaorecords,51079,6783,56,2,Hip hop / Rap,2008-08-04
kaorecords,51077,17899,508,9,Hip hop / Rap,2008-08-04
kaorecords,50411,5346,59,12,Hip hop / Rap,2008-07-28
kaorecords,50378,3381,25,1,Hip hop / Rap,2008-07-28
kaorecords,50377,2407,28,1,Hip hop / Rap,2008-07-28
kaorecords,50376,2405,25,0,Hip hop / Rap,2008-07-28
kaorecords,49653,5889,48,2,Hip hop / Rap,2008-07-21
kaorecords,49652,3517,31,0,Hip hop / Rap,2008-07-21
kaorecords,49650,4815,37,0,Hip hop / Rap,2008-07-21
kaorecords,42072,24906,585,58,Hip hop / Rap,2008-05-06
kaorecords,42071,8115,108,2,Hip hop / Rap,2008-05-06
kaorecords,42068,5056,39,1,Hip hop / Rap,2008-05-06
kaorecords,20685,6903,11,1,Hip hop / Rap,2007-06-11
kaorecords,20684,5632,8,1,Hip hop / Rap,2007-06-11
kaorecords,20683,2992,9,0,Hip hop / Rap,2007-06-11
kaorecords,20681,3081,11,0,Hip hop / Rap,2007-06-11
kaorecords,20680,3504,13,1,Hip hop / Rap,2007-06-11
kaorecords,20679,3006,5,0,Reggae / Funk,2007-06-11
kaorecords,20678,3802,13,1,Hip hop / Rap,2007-06-11
kaorecords,13859,9514,52,11,Pop,2007-02-16
katsujilo,182344,6955,163,16,Pop,2012-11-29
katsujilo,182334,4346,57,2,Pop,2012-11-29
katsujilo,182323,4135,51,1,Pop,2012-11-29
katsujilo,182322,4176,55,4,Pop,2012-11-29
katsujilo,182318,3969,82,3,Pop,2012-11-29
katsujilo,182315,4450,62,0,Pop,2012-11-29
katsujilo,182314,10309,209,13,Pop,2012-11-29
katsujilo,175808,27111,299,7,Electronic,2012-08-23
katsujilo,173088,11001,228,3,Folk,2012-07-18
katsujilo,137500,7917,54,4,Pop,2011-03-16
katsujilo,137490,6679,53,3,Pop,2011-03-16
katsujilo,137483,5469,34,0,Pop,2011-03-16
kellyrock3722,678616,35,5,2,R&B / Soul,2022-03-27
kellyrock3722,647706,16275,681,225,R&B / Soul,2021-05-28
kellyrock3722,639959,165,11,1,R&B / Soul,2021-03-27
kellyrock3722,637418,340,28,3,Pop,2021-03-07
kellyrock3722,560129,1124,67,4,Singer / Songwriter,2018-07-10
keynocee,646033,498,40,4,Hip hop / Rap,2021-05-18
keynocee,637761,605,37,10,Hip hop / Rap,2021-03-10
keynocee,616427,1011,75,1,Hip hop / Rap,2020-06-18
keynocee,601230,1991,98,4,Hip hop / Rap,2019-12-21
keynocee,573700,16489,713,33,Hip hop / Rap,2019-02-02
khuannjittsaam,627455,1702,66,8,Reggae / Funk,2020-11-06
khuannjittsaam,627454,4751,152,28,Reggae / Funk,2020-11-06
khuannjittsaam,627453,7816,257,34,Reggae / Funk,2020-11-06
killerblood,675677,468,30,9,Electronic,2022-03-06
killerblood,668142,85,6,0,Electronic,2021-12-25
killerblood,666608,273,8,0,Electronic,2021-12-13
killerblood,662893,365,17,6,Electronic,2021-10-15
killerblood,660377,151,8,0,Electronic,2021-09-14
killerblood,658640,309,24,3,Electronic,2021-08-27
killerblood,657109,524,22,3,Electronic,2021-08-13
killerblood,655822,218,12,0,Electronic,2021-08-01
killerblood,653886,365,33,11,ACG,2021-07-14
killerblood,651962,165,7,0,Electronic,2021-06-27
killerblood,651025,466,33,8,Electronic,2021-06-19
killerblood,650787,280,16,3,Electronic,2021-06-17
killerblood,648494,748,28,1,Electronic,2021-06-01
killerblood,647897,103,10,0,Electronic,2021-05-29
killerblood,647898,316,15,3,Electronic,2021-05-29
killerblood,647896,111,8,1,Electronic,2021-05-29
killerblood,636532,458,40,6,Electronic,2021-02-27
killerblood,636248,333,14,0,Electronic,2021-02-22
killerblood,634835,511,24,10,Electronic,2021-02-04
killerblood,634630,444,21,3,Electronic,2021-02-01
killerblood,634130,374,10,1,Electronic,2021-01-27
killerblood,634129,284,8,0,Electronic,2021-01-27
killerblood,631984,627,23,2,Electronic,2021-01-03
killerblood,630893,296,14,0,Electronic,2020-12-25
killerblood,630894,292,10,1,Electronic,2020-12-25
killerblood,630895,498,33,3,Electronic,2020-12-25
killerblood,630896,391,21,1,Electronic,2020-12-25
killerblood,630897,3411,80,6,Electronic,2020-12-25
killerblood,629989,247,10,0,Electronic,2020-12-12
killerblood,627010,419,19,1,Electronic,2020-10-30
killerblood,620770,83,6,1,Electronic,2020-08-15
killerblood,619555,0,0,0,Electronic,2020-07-31
killerblood,617622,508,22,1,Electronic,2020-07-03
killerblood,615185,609,27,0,Electronic,2020-06-04
killerblood,614996,629,20,1,Electronic,2020-06-02
killerblood,614601,347,9,0,Electronic,2020-05-29
killerblood,609867,2876,134,0,Electronic,2020-03-31
killerblood,609866,937,24,1,Electronic,2020-03-31
killerblood,609865,546,8,0,Electronic,2020-03-31
killerblood,609864,482,11,0,Electronic,2020-03-31
killerblood,609863,311,10,0,Electronic,2020-03-31
killerblood,609862,1073,62,1,Electronic,2020-03-31
killerblood,609861,425,8,0,Electronic,2020-03-31
killerblood,609860,341,4,1,Electronic,2020-03-31
killerblood,609859,431,17,0,Electronic,2020-03-31
killerblood,609858,1912,31,1,Electronic,2020-03-31
killerblood,609857,1570,52,0,Electronic,2020-03-31
killerblood,605650,131,5,0,Electronic,2020-02-21
killerblood,603447,125,5,1,Electronic,2020-01-21
killerblood,601719,308,9,0,Electronic,2019-12-26
killerblood,595141,3640,135,1,Dance,2019-09-27
killerblood,593376,583,20,0,Electronic,2019-08-31
killerblood,587594,1101,50,0,Dance,2019-08-02
killerblood,587593,1002,28,0,Jazz,2019-08-02
killerblood,587592,288,7,0,Electronic,2019-08-02
killerblood,587591,718,29,2,Classical,2019-08-02
killerblood,587590,459,7,0,Electronic,2019-08-02
killerblood,575967,6649,297,10,Electronic,2019-03-05
killerblood,570011,1227,24,1,Electronic,2018-12-05
killerblood,569637,1327,45,3,ACG,2018-11-29
killerblood,567787,760,15,0,ACG,2018-10-30
